road_type,time_of_day,day_of_week,historical_avg_speed,weather_condition,distance_km,actual_speed
3.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,1.507998335878969165e+01,0.000000000000000000e+00,6.140332526619703302e+00,6.000000000000000000e+00
2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,3.378799201822024401e+01,0.000000000000000000e+00,1.668123198492082571e+00,3.086245294013815865e+01
1.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,5.006146586884850791e+01,1.000000000000000000e+00,1.731655155946780544e+00,8.763585163750745366e+00
1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.503938585453310850e+01,1.000000000000000000e+00,1.031641293568445805e+00,3.983837754591345259e+01
2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.173056111898955578e+01,0.000000000000000000e+00,2.899352263552260833e+00,1.848030175687547327e+01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.568781886238025436e+01,0.000000000000000000e+00,4.051314408057983485e+00,2.638506580594375350e+01
1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.434421036104738789e+01,0.000000000000000000e+00,7.984233895656626778e+00,4.999828477204295751e+01
2.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,2.652688013351107799e+01,0.000000000000000000e+00,3.732450065511271564e+00,1.706275123508207159e+01
1.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,5.168163269921949166e+01,0.000000000000000000e+00,5.946819413805281229e+00,3.937529397689471011e+01
2.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,3.460094325267692739e+01,1.000000000000000000e+00,5.700477697044009417e+00,2.312225480881197015e+01
1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,5.527947478704177087e+01,0.000000000000000000e+00,2.033614626879346687e+00,4.639395262656415042e+01
2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,3.602934583911827815e+01,0.000000000000000000e+00,9.388036358707730900e-01,3.660749586873065908e+01
2.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.730428408854936606e+01,0.000000000000000000e+00,4.595050636501905927e+00,4.184973919112144358e+01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.928299499302294961e+01,0.000000000000000000e+00,5.752291942358570331e+00,1.494208539154413273e+01
1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,5.512026958633066442e+01,0.000000000000000000e+00,7.986888426396919982e+00,5.571895112304019904e+01
2.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.351107756836302798e+01,0.000000000000000000e+00,3.189582892108780321e+00,3.236875491914496905e+01
1.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,5.218496908020244973e+01,0.000000000000000000e+00,7.222734215608225483e+00,5.066937598592448211e+01
3.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,1.938442233895577971e+01,0.000000000000000000e+00,3.364493419018898202e+00,1.619223309001579381e+01
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.362260533563574683e+01,0.000000000000000000e+00,5.670587813228846308e+00,1.671172119202947570e+01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.730731923050552723e+01,0.000000000000000000e+00,4.986896978877889630e+00,2.516052775056077806e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.943478975183082724e+01,0.000000000000000000e+00,8.973409497694768699e-01,2.358826665401411304e+01
3.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,3.150157043203999763e+01,1.000000000000000000e+00,1.087913202276938662e+00,1.264880852338271211e+01
2.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,3.300648158969141122e+01,0.000000000000000000e+00,6.557306729334573259e-01,2.463906110901903546e+01
2.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,3.940659302178861623e+01,0.000000000000000000e+00,3.281255634454921299e+00,3.615453827753000837e+01
1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.480602286782244903e+01,0.000000000000000000e+00,6.093507865745080743e+00,2.499150239247424921e+01
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.331528053187113869e+01,0.000000000000000000e+00,1.795665454930420291e+00,4.133187851030884730e+01
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.397159484851916744e+01,0.000000000000000000e+00,5.043897262879218246e+00,1.679786399083560156e+01
3.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,2.224177865794189657e+01,0.000000000000000000e+00,2.666208350233084445e+00,2.071395274952458720e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.446277802301823812e+01,0.000000000000000000e+00,6.477444679843040731e+00,2.712475876425196120e+01
2.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.486801897709240450e+01,0.000000000000000000e+00,6.487971117522431719e+00,3.421829607700905740e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,3.618210051490241597e+01,0.000000000000000000e+00,6.315608862248176969e+00,2.721049224310970160e+01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.293537762050622320e+01,0.000000000000000000e+00,4.436251353510325401e+00,2.994506908092860442e+01
3.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+00,2.055441845503856513e+01,1.000000000000000000e+00,2.634250325598887610e+00,1.145133084867917717e+01
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.906739291950755799e+01,0.000000000000000000e+00,6.570830329089758948e+00,1.237663653789900486e+01
3.000000000000000000e+00,1.900000000000000000e+01,6.000000000000000000e+00,1.837763295568958455e+01,0.000000000000000000e+00,1.895754214544311367e+00,1.089369599428979285e+01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.055025003463170918e+01,0.000000000000000000e+00,2.673197015214920036e+00,2.919933411020324954e+01
1.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,5.228124297555007871e+01,0.000000000000000000e+00,1.879607796204662229e+00,3.657983126432043264e+01
1.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,5.799578532832101985e+01,0.000000000000000000e+00,5.556576202907357320e+00,5.930897172217182600e+01
3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.093251276332085808e+01,1.000000000000000000e+00,5.646770210868635509e+00,8.539396103607774791e+00
2.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,3.662142858805740531e+01,1.000000000000000000e+00,5.393824945900647982e+00,2.232457594564191439e+01
1.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,5.499424913761009037e+01,0.000000000000000000e+00,3.617011001485008759e+00,2.760699463849526580e+01
1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,4.962616207922063438e+01,0.000000000000000000e+00,1.251282554010749282e+00,2.307960734898672328e+01
2.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00,3.508684256293783932e+01,0.000000000000000000e+00,7.333771883862659102e+00,3.740447796791152513e+01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.681717488252516546e+01,0.000000000000000000e+00,4.307982230091786491e+00,5.209562996084487452e+01
1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.213505440066835206e+01,0.000000000000000000e+00,3.552291461833186226e+00,5.009095873212965699e+01
2.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,4.196514425693731454e+01,1.000000000000000000e+00,4.916186699362198986e+00,2.641549690995367072e+01
2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.743657224300659436e+01,0.000000000000000000e+00,1.945928268643293713e+00,3.063046240319883395e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.746290833172928103e+01,0.000000000000000000e+00,1.494115843286557999e+00,3.716055916200928522e+01
1.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00,5.778151509160377231e+01,0.000000000000000000e+00,3.541439160934576780e+00,5.723828563065070796e+01
2.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+00,2.799788354813309610e+01,0.000000000000000000e+00,2.204155205749328772e+00,1.248577905004301591e+01
1.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,5.711459283044320756e+01,0.000000000000000000e+00,2.332177209028734044e+00,5.588885731532344892e+01
2.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,4.182823705348300081e+01,0.000000000000000000e+00,7.193836158338970499e+00,3.652209088805369674e+01
2.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,3.727824132266544410e+01,0.000000000000000000e+00,4.480693828893686614e+00,3.371552940834310874e+01
2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,3.421161356915869334e+01,0.000000000000000000e+00,4.126017982425133290e+00,3.673555395703213833e+01
3.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.865404380776215021e+01,0.000000000000000000e+00,5.671096952964480131e+00,7.336792928310630124e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.136443725384449621e+01,0.000000000000000000e+00,7.636610852575547170e+00,2.629732274224227950e+01
2.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.100419524772388513e+01,0.000000000000000000e+00,1.341489233529230773e+00,3.001609663683550622e+01
1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,5.379870639504881069e+01,0.000000000000000000e+00,6.751509253319428971e+00,4.415140098707571070e+01
2.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,3.179559730398741735e+01,0.000000000000000000e+00,4.880143849008844015e+00,2.675897833993654373e+01
2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.454407849843713052e+01,0.000000000000000000e+00,1.596240153588779354e+00,3.021602652945922785e+01
1.000000000000000000e+00,2.000000000000000000e+01,3.000000000000000000e+00,5.561181606827966561e+01,0.000000000000000000e+00,2.728619890167437223e+00,2.372545371959370897e+01
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.684047158845690007e+01,0.000000000000000000e+00,4.117710623485546506e+00,1.498442490594655574e+01
2.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,3.270473063482111797e+01,0.000000000000000000e+00,5.683828584330671951e+00,3.164153624053908231e+01
3.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,2.026285082055659004e+01,0.000000000000000000e+00,2.319552627150891499e+00,1.333145925049757352e+01
2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,3.317821329387969342e+01,0.000000000000000000e+00,4.511591116006924196e+00,1.729914496985982808e+01
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.205374523348138283e+01,1.000000000000000000e+00,5.635037205618963263e+00,6.036667787136556385e+00
2.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.537434679017793115e+01,0.000000000000000000e+00,3.865555631356296651e+00,3.734919518592548116e+01
2.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,3.372712616110262474e+01,0.000000000000000000e+00,6.972694708401318664e+00,1.635100813437561129e+01
2.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,3.298262140644736462e+01,0.000000000000000000e+00,7.020943271303033306e+00,3.294192071220067675e+01
1.000000000000000000e+00,1.400000000000000000e+01,6.000000000000000000e+00,5.493815942222829563e+01,0.000000000000000000e+00,4.030184132303343603e+00,5.255602063402626101e+01
2.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,3.932688994450992226e+01,0.000000000000000000e+00,7.796942828066747211e+00,4.679890852450587602e+01
2.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,3.063363218944594024e+01,0.000000000000000000e+00,1.066888193040854915e+00,2.381583356651271544e+01
1.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,5.839505749075217267e+01,0.000000000000000000e+00,5.252178374220246582e-01,5.608320588630790837e+01
2.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.009900711583901511e+01,0.000000000000000000e+00,3.355011978529392813e+00,2.411906126761667934e+01
1.000000000000000000e+00,1.900000000000000000e+01,6.000000000000000000e+00,5.608550173053331633e+01,0.000000000000000000e+00,5.008227960293819336e+00,5.936061877393824915e+01
3.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,2.514883838491052970e+01,1.000000000000000000e+00,5.219001180872456125e+00,1.417482528617842163e+01
3.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.802948694209724678e+01,0.000000000000000000e+00,4.073343022203713915e+00,6.000000000000000000e+00
3.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,2.305228107433041629e+01,0.000000000000000000e+00,1.436624849304846130e+00,1.605165377220702538e+01
2.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,3.186125141035694952e+01,1.000000000000000000e+00,1.778731413409206707e+00,2.086458044652696131e+01
1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,5.851094717680454949e+01,1.000000000000000000e+00,6.891109878890068430e+00,3.868196733227611617e+01
3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.719975558695606566e+01,0.000000000000000000e+00,7.009333488044459770e+00,1.379058619457394563e+01
2.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,3.232258074450850671e+01,0.000000000000000000e+00,5.554239033955401084e+00,2.567902692348288696e+01
3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.239413950475509552e+01,0.000000000000000000e+00,5.481634792091617747e+00,1.328327660691121537e+01
3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.413442136214894163e+01,0.000000000000000000e+00,4.982615960208556238e+00,8.132314975903227605e+00
3.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.227815070731660896e+01,1.000000000000000000e+00,2.021944142764911412e+00,6.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.648542194540294759e+01,0.000000000000000000e+00,3.711880251949273735e+00,2.974597906688759608e+01
2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.335235007766613080e+01,0.000000000000000000e+00,5.719209885975340413e+00,3.184319836406952575e+01
3.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+00,1.872668030170943965e+01,1.000000000000000000e+00,4.529392040025039812e+00,6.000000000000000000e+00
2.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,3.939383805093925872e+01,0.000000000000000000e+00,6.393525054132438434e-01,1.650746231985214507e+01
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.649629456046963583e+01,0.000000000000000000e+00,7.651676050400737950e+00,5.564003942444029605e+01
2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.353679501328130641e+01,1.000000000000000000e+00,6.836120394291075542e+00,2.343037141332239415e+01
3.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,1.703874299475155496e+01,1.000000000000000000e+00,2.454087605823033869e+00,6.000000000000000000e+00
